"timestamp","message"
"2019-02-01 23:54:58 GMT+0300","Classic TurnBack Buy purchased"
"2019-02-01 23:55:00 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly higher than entry spot at 5 minutes after contract start time. (ID: 30269169041)"
"2019-02-01 23:55:00 GMT+0300","Classic Light TurnBack Buy purchased"
"2019-02-01 00:00:01 GMT+0300","Profit amount: 1.32"
"2019-02-01 00:00:02 GMT+0300","Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Extremum Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","TurnBack Sell unbanned"
"2019-02-01 00:00:03 GMT+0300","Light Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Light Extremum Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Light TurnBack Sell unbanned"
"2019-02-01 00:00:03 GMT+0300","Classic Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Classic Extremum Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Classic TurnBack Sell unbanned"
"2019-02-01 00:00:03 GMT+0300","Classic Light Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Classic Light Extremum Absorption Buy unbanned"
"2019-02-01 00:00:03 GMT+0300","Classic Light TurnBack Sell unbanned"
"2019-02-01 00:00:03 GMT+0300","Payout: 2.72"
"2019-02-01 00:00:03 GMT+0300","Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Light Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Light Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Light Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Light TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 00:00:03 GMT+0300","Classic TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Light Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Light Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Light Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Classic Light TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 00:00:03 GMT+0300","Classic Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Stick To Upper BB Buy: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","Stick To Lower BB Sell: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","RSI Buy: 0/0 win rate: 0 %"
"2019-02-01 00:00:03 GMT+0300","RSI Sell: 0/0 win rate: 0 %"
"2019-02-01 00:14:58 GMT+0300","Classic Absorption Sell purchased"
"2019-02-01 00:14:59 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly lower than entry spot at 5 minutes after contract start time. (ID: 30269382701)"
"2019-02-01 00:14:59 GMT+0300","Classic Light Absorption Sell purchased"
"2019-02-01 00:20:00 GMT+0300","Loss amount: -0.35"
"2019-02-01 00:20:00 GMT+0300","Classic Absorption Sell banned"
"2019-02-01 00:20:00 GMT+0300","Classic Light Absorption Sell banned"
"2019-02-01 00:20:00 GMT+0300","Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:00 GMT+0300","Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:00 GMT+0300","Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Light Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Light Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Light Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Light TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 00:20:01 GMT+0300","Classic TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Light Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Light Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Light Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Classic Light TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 00:20:01 GMT+0300","Classic Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Stick To Upper BB Buy: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","Stick To Lower BB Sell: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","RSI Buy: 0/0 win rate: 0 %"
"2019-02-01 00:20:01 GMT+0300","RSI Sell: 0/0 win rate: 0 %"
"2019-02-01 00:39:58 GMT+0300","Extremum Absorption Buy purchased"
"2019-02-01 00:39:59 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly higher than entry spot at 5 minutes after contract start time. (ID: 30269669941)"
"2019-02-01 00:39:59 GMT+0300","Light Extremum Absorption Buy purchased"
"2019-02-01 00:39:59 GMT+0300","Classic Light Extremum Absorption Buy purchased"
"2019-02-01 00:45:00 GMT+0300","Profit amount: 0.66"
"2019-02-01 00:45:00 GMT+0300","Classic Absorption Sell unbanned"
"2019-02-01 00:45:00 GMT+0300","Classic Light Absorption Sell unbanned"
"2019-02-01 00:45:00 GMT+0300","Payout: 1.36"
"2019-02-01 00:45:01 GMT+0300","Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Extremum Absorption Buy: 1/1 win rate: 50 %"
"2019-02-01 00:45:01 GMT+0300","Extremum Absorption Sell: 0/0 win rate: 0 %"
