"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
1,"2019-03-04 14:10:22 GMT+0300","83707313128","CALL","8226.607","8224.827",0.35,"0.00","-0.35"
2,"2019-03-04 14:25:02 GMT+0300","83708683908","CALL","8222.130","8222.126","0.70","0.00","-0.70"
3,"2019-03-04 14:30:08 GMT+0300","83709163368","PUT","8222.144","8223.607","1.40","0.00","-1.40"
4,"2019-03-04 14:35:14 GMT+0300","83709649288","CALL","8223.508","8221.954","2.80","0.00","-2.80"
5,"2019-03-04 14:40:20 GMT+0300","83710128388","PUT","8222.435","8221.304","5.60",10.87,"5.27"
6,"2019-03-04 14:45:27 GMT+0300","83710599828","PUT","8221.503","8220.828",0.35,0.66,"0.31"
7,"2019-03-04 14:50:30 GMT+0300","83711078228","PUT","8220.846","8216.890",0.35,0.66,"0.31"
8,"2019-03-04 14:55:33 GMT+0300","83711584388","PUT","8216.987","8222.846",0.35,"0.00","-0.35"
9,"2019-03-04 15:00:38 GMT+0300","83712097348","CALL","8222.485","8226.142","0.70",1.36,"0.66"
10,"2019-03-04 15:05:44 GMT+0300","83712620448","CALL","8226.114","8221.675",0.35,"0.00","-0.35"
11,"2019-03-04 15:10:50 GMT+0300","83713145488","PUT","8222.274","8226.033","0.70","0.00","-0.70"
12,"2019-03-04 15:15:56 GMT+0300","83713668308","CALL","8226.150","8225.443","1.40","0.00","-1.40"
13,"2019-03-04 15:21:02 GMT+0300","83714203588","CALL","8226.513","8229.446","2.80",5.44,"2.64"
14,"2019-03-04 15:26:10 GMT+0300","83714735608","CALL","8229.663","8233.166",0.35,0.66,"0.31"
15,"2019-03-04 15:31:16 GMT+0300","83715263348","CALL","8232.865","8232.839",0.35,"0.00","-0.35"
16,"2019-03-04 15:36:22 GMT+0300","83715773008","CALL","8232.945","8234.386","0.70",1.36,"0.66"
17,"2019-03-04 15:41:28 GMT+0300","83716287628","PUT","8234.085","8233.737",0.35,0.66,"0.31"
18,"2019-03-04 15:46:32 GMT+0300","83716821748","CALL","8233.893","8234.875",0.35,0.66,"0.31"
19,"2019-03-04 15:51:36 GMT+0300","83717379408","CALL","8234.531","8230.218",0.35,"0.00","-0.35"
20,"2019-03-04 15:56:58 GMT+0300","83717954328","PUT","8229.371","8228.553","0.70",1.36,"0.66"
21,"2019-03-04 16:02:04 GMT+0300","83718525588","PUT","8228.986","8230.720",0.35,"0.00","-0.35"
22,"2019-03-04 16:07:22 GMT+0300","83719102468","PUT","8231.270","8232.052","0.70","0.00","-0.70"
23,"2019-03-04 16:12:28 GMT+0300","83719655608","CALL","8232.800","8235.531","1.40",2.72,"1.32"
24,"2019-03-04 16:17:34 GMT+0300","83720211868","PUT","8235.183","8239.109",0.35,"0.00","-0.35"
25,"2019-03-04 16:22:41 GMT+0300","83720768728","CALL","8239.049","8240.400","0.70",1.36,"0.66"
26,"2019-03-04 16:29:34 GMT+0300","83721219708","CALL","8237.735","8239.252",0.35,0.66,"0.31"
27,"2019-03-04 16:34:38 GMT+0300","83721803928","PUT","8239.655","8240.991",0.35,"0.00","-0.35"
28,"2019-03-04 16:39:44 GMT+0300","83722375528","CALL","8241.021","8239.644","0.70","0.00","-0.70"
29,"2019-03-04 16:44:50 GMT+0300","83722964568","CALL","8239.552","8243.556","1.40",2.72,"1.32"
30,"2019-03-04 16:49:56 GMT+0300","83723562788","PUT","8243.904","8243.542",0.35,0.66,"0.31"
31,"2019-03-04 16:54:59 GMT+0300","83724153668","CALL","8243.172","8243.857",0.35,0.66,"0.31"
32,"2019-03-04 17:00:04 GMT+0300","83724759488","CALL","8243.804","8240.693",0.35,"0.00","-0.35"
33,"2019-03-04 17:05:10 GMT+0300","83725373708","PUT","8240.331","8237.341","0.70",1.36,"0.66"
34,"2019-03-04 17:10:16 GMT+0300","83725974588","PUT","8237.397","8235.315",0.35,0.66,"0.31"
35,"2019-03-04 17:15:24 GMT+0300","83726609068","PUT","8235.152","8234.130",0.35,0.66,"0.31"
36,"2019-03-04 17:20:29 GMT+0300","83727217088","PUT","8234.062","8233.612",0.35,0.66,"0.31"
37,"2019-03-04 17:25:36 GMT+0300","83727827268","PUT","8234.368","8235.086",0.35,"0.00","-0.35"
38,"2019-03-04 17:30:44 GMT+0300","83728439848","CALL","8235.525","8238.428","0.70",1.36,"0.66"
39,"2019-03-04 17:35:52 GMT+0300","83729073048","CALL","8238.491","8237.079",0.35,"0.00","-0.35"
40,"2019-03-04 17:40:58 GMT+0300","83729710688","CALL","8237.779","8236.890","0.70","0.00","-0.70"
41,"2019-03-04 17:46:07 GMT+0300","83730334368","PUT","8236.821","8237.158","1.40","0.00","-1.40"
42,"2019-03-04 17:51:14 GMT+0300","83730967668","CALL","8237.620","8237.516","2.80","0.00","-2.80"
43,"2019-03-04 17:56:20 GMT+0300","83731592908","PUT","8237.168","8236.879","5.60",10.87,"5.27"
44,"2019-03-04 18:01:26 GMT+0300","83732245848","PUT","8236.925","8235.981",0.35,0.66,"0.31"
45,"2019-03-04 18:06:30 GMT+0300","83732867748","CALL","8236.073","8228.528",0.35,"0.00","-0.35"
46,"2019-03-04 18:11:36 GMT+0300","83733491708","PUT","8228.250","8226.765","0.70",1.36,"0.66"
47,"2019-03-04 18:16:42 GMT+0300","83734127208","PUT","8227.365","8226.638",0.35,0.66,"0.31"
48,"2019-03-04 18:21:46 GMT+0300","83734754788","PUT","8226.550","8223.618",0.35,0.66,"0.31"
49,"2019-03-04 18:26:51 GMT+0300","83735376708","PUT","8223.984","8225.796",0.35,"0.00","-0.35"
50,"2019-03-04 18:31:56 GMT+0300","83735996168","CALL","8225.577","8224.603","0.70","0.00","-0.70"
51,"2019-03-04 18:37:02 GMT+0300","83736610768","CALL","8224.273","8222.587","1.40","0.00","-1.40"
52,"2019-03-04 18:42:10 GMT+0300","83737209588","CALL","8222.900","8218.826","2.80","0.00","-2.80"
53,"2019-03-04 18:47:16 GMT+0300","83737801408","PUT","8218.674","8221.167","5.60","0.00","-5.60"
54,"2019-03-04 18:52:22 GMT+0300","83738386928","PUT","8220.885","8220.707","11.20",21.74,"10.54"
55,"2019-03-04 18:57:28 GMT+0300","83738972148","CALL","8221.064","8221.932",0.35,0.66,"0.31"
56,"2019-03-04 19:02:34 GMT+0300","83739563048","PUT","8222.843","8223.717",0.35,"0.00","-0.35"
57,"2019-03-04 19:07:40 GMT+0300","83740156668","PUT","8223.662","8221.227","0.70",1.36,"0.66"
58,"2019-03-04 19:12:46 GMT+0300","83740752788","PUT","8221.678","8220.622",0.35,0.66,"0.31"
59,"2019-03-04 19:17:52 GMT+0300","83741355168","PUT","8221.078","8216.893",0.35,0.66,"0.31"
60,"2019-03-04 19:22:56 GMT+0300","83741949688","PUT","8216.682","8218.324",0.35,"0.00","-0.35"
61,"2019-03-04 19:28:02 GMT+0300","83742558228","PUT","8218.513","8220.634","0.70","0.00","-0.70"
62,"2019-03-04 19:33:08 GMT+0300","83743159248","CALL","8221.465","8215.380","1.40","0.00","-1.40"
63,"2019-03-04 19:38:16 GMT+0300","83743778508","PUT","8215.446","8215.866","2.80","0.00","-2.80"
64,"2019-03-04 19:43:22 GMT+0300","83744390328","PUT","8215.438","8213.540","5.60",10.87,"5.27"
65,"2019-03-04 19:48:28 GMT+0300","83744997028","CALL","8214.165","8215.916",0.35,0.66,"0.31"
66,"2019-03-04 19:53:34 GMT+0300","83745594568","PUT","8215.212","8214.759",0.35,0.66,"0.31"
67,"2019-03-04 19:58:37 GMT+0300","83746205148","PUT","8214.663","8216.562",0.35,"0.00","-0.35"
68,"2019-03-04 20:03:42 GMT+0300","83746819088","CALL","8215.892","8213.552","0.70","0.00","-0.70"
69,"2019-03-04 20:08:50 GMT+0300","83747438988","CALL","8212.836","8211.862","1.40","0.00","-1.40"
70,"2019-03-04 20:13:56 GMT+0300","83748051508","PUT","8211.654","8215.863","2.80","0.00","-2.80"
71,"2019-03-04 20:19:02 GMT+0300","83748663468","CALL","8215.693","8216.108","5.60",10.88,"5.28"
72,"2019-03-04 20:24:08 GMT+0300","83749267048","CALL","8216.158","8215.601",0.35,"0.00","-0.35"
73,"2019-03-04 20:29:14 GMT+0300","83749857468","CALL","8215.773","8214.705","0.70","0.00","-0.70"
74,"2019-03-04 20:34:27 GMT+0300","83750468248","PUT","8214.356","8214.119","1.40",2.72,"1.32"
75,"2019-03-04 20:39:34 GMT+0300","83751055828","PUT","8214.478","8212.591",0.35,0.66,"0.31"
76,"2019-03-04 20:44:38 GMT+0300","83751644448","PUT","8212.038","8209.821",0.35,0.66,"0.31"
77,"2019-03-04 20:49:42 GMT+0300","83752211968","PUT","8209.781","8210.544",0.35,"0.00","-0.35"
78,"2019-03-04 20:54:48 GMT+0300","83752788408","PUT","8210.130","8211.175","0.70","0.00","-0.70"
79,"2019-03-04 20:59:56 GMT+0300","83753362568","PUT","8211.748","8209.451","1.40",2.72,"1.32"
80,"2019-03-04 21:05:02 GMT+0300","83753936288","PUT","8209.921","8210.271",0.35,"0.00","-0.35"
81,"2019-03-04 21:10:08 GMT+0300","83754515728","PUT","8210.092","8208.854","0.70",1.36,"0.66"
82,"2019-03-04 21:15:14 GMT+0300","83755100888","PUT","8209.215","8208.495",0.35,0.66,"0.31"
83,"2019-03-04 21:20:18 GMT+0300","83755685828","PUT","8208.719","8212.274",0.35,"0.00","-0.35"
84,"2019-03-04 21:25:24 GMT+0300","83756290468","PUT","8211.938","8206.772","0.70",1.36,"0.66"
85,"2019-03-04 21:30:28 GMT+0300","83756860288","PUT","8206.890","8204.283",0.35,0.66,"0.31"
86,"2019-03-04 21:35:32 GMT+0300","83757442988","CALL","8204.442","8204.995",0.35,0.66,"0.31"
87,"2019-03-04 21:40:36 GMT+0300","83758023108","CALL","8205.398","8204.111",0.35,"0.00","-0.35"
88,"2019-03-04 21:45:42 GMT+0300","83758594508","PUT","8204.480","8208.050","0.70","0.00","-0.70"
89,"2019-03-04 21:50:50 GMT+0300","83759170628","CALL","8207.898","8206.874","1.40","0.00","-1.40"
90,"2019-03-04 21:55:56 GMT+0300","83759745388","CALL","8207.133","8208.523","2.80",5.44,"2.64"
91,"2019-03-04 22:01:02 GMT+0300","83760338868","CALL","8208.598","8210.167",0.35,0.66,"0.31"
92,"2019-03-04 22:06:06 GMT+0300","83760900128","CALL","8210.326","8203.603",0.35,"0.00","-0.35"
93,"2019-03-04 22:11:12 GMT+0300","83761450488","PUT","8203.403","8202.292","0.70",1.36,"0.66"
94,"2019-03-04 22:16:18 GMT+0300","83762007268","CALL","8203.144","8202.275",0.35,"0.00","-0.35"
95,"2019-03-04 22:21:24 GMT+0300","83762562808","CALL","8202.213","8198.814","0.70","0.00","-0.70"
96,"2019-03-04 22:26:30 GMT+0300","83763123868","PUT","8198.548","8193.695","1.40",2.72,"1.32"
97,"2019-03-04 22:31:36 GMT+0300","83763684408","PUT","8194.307","8194.260",0.35,0.66,"0.31"
98,"2019-03-04 22:36:39 GMT+0300","83764226628","CALL","8194.596","8197.331",0.35,0.66,"0.31"
99,"2019-03-04 22:41:42 GMT+0300","83764782068","CALL","8197.432","8200.007",0.35,0.66,"0.31"
100,"2019-03-04 22:46:45 GMT+0300","83765343568","CALL","8199.432","8199.914",0.35,0.66,"0.31"
101,"2019-03-04 22:51:49 GMT+0300","83765886948","CALL","8200.087","8198.356",0.35,"0.00","-0.35"
102,"2019-03-04 22:56:56 GMT+0300","83766429748","PUT","8198.714","8200.900","0.70","0.00","-0.70"
103,"2019-03-04 23:02:02 GMT+0300","83766982328","CALL","8201.297","8202.007","1.40",2.72,"1.32"
104,"2019-03-04 23:07:06 GMT+0300","83767496408","PUT","8201.656","8204.013",0.35,"0.00","-0.35"
105,"2019-03-04 23:12:12 GMT+0300","83768011708","PUT","8203.592","8205.170","0.70","0.00","-0.70"
106,"2019-03-04 23:17:18 GMT+0300","83768529548","PUT","8205.179","8207.208","1.40","0.00","-1.40"
107,"2019-03-04 23:22:24 GMT+0300","83769029808","CALL","8206.578","8204.890","2.80","0.00","-2.80"
108,"2019-03-04 23:27:30 GMT+0300","83769532828","CALL","8204.563","8206.498","5.60",10.88,"5.28"
109,"2019-03-04 23:32:36 GMT+0300","83770039148","PUT","8206.147","8205.343",0.35,0.66,"0.31"
110,"2019-03-04 23:37:39 GMT+0300","83770548408","CALL","8205.349","8200.929",0.35,"0.00","-0.35"
111,"2019-03-04 23:42:46 GMT+0300","83771064108","PUT","8200.870","8202.253","0.70","0.00","-0.70"
112,"2019-03-04 23:47:54 GMT+0300","83771570688","PUT","8201.856","8199.994","1.40",2.72,"1.32"
113,"2019-03-04 23:53:02 GMT+0300","83772062628","PUT","8199.763","8198.910",0.35,0.66,"0.31"
114,"2019-03-04 23:58:07 GMT+0300","83772565968","PUT","8198.308","8205.932",0.35,"0.00","-0.35"
115,"2019-03-04 00:03:12 GMT+0300","83773056468","CALL","8205.830","8201.060","0.70","0.00","-0.70"
116,"2019-03-04 00:08:16 GMT+0300","83773498608","CALL","8201.127","8200.344","1.40","0.00","-1.40"
117,"2019-03-04 00:13:22 GMT+0300","83773982788","PUT","8200.363","8198.962","2.80",5.44,"2.64"
118,"2019-03-04 00:18:28 GMT+0300","83774445028","PUT","8198.385","8195.337",0.35,0.66,"0.31"
119,"2019-03-04 00:23:33 GMT+0300","83774916688","PUT","8195.368","8194.776",0.35,0.66,"0.31"
120,"2019-03-04 00:28:36 GMT+0300","83775386248","PUT","8194.408","8189.746",0.35,0.66,"0.31"
121,"2019-03-04 00:33:40 GMT+0300","83775866648","PUT","8188.985","8186.912",0.35,0.66,"0.31"
122,"2019-03-04 00:38:43 GMT+0300","83776346148","PUT","8186.413","8188.271",0.35,"0.00","-0.35"
123,"2019-03-04 00:43:50 GMT+0300","83776826168","CALL","8187.914","8188.578","0.70",1.36,"0.66"
124,"2019-03-04 00:48:58 GMT+0300","83777312808","CALL","8188.458","8186.235",0.35,"0.00","-0.35"
125,"2019-03-04 00:54:06 GMT+0300","83777798228","PUT","8186.332","8185.351","0.70",1.36,"0.66"
126,"2019-03-04 00:59:12 GMT+0300","83778273548","PUT","8184.553","8182.320",0.35,0.66,"0.31"
127,"2019-03-04 01:04:16 GMT+0300","83778744228","PUT","8182.841","8182.830",0.35,0.66,"0.31"
128,"2019-03-04 01:09:19 GMT+0300","83779215028","PUT","8182.927","8180.942",0.35,0.66,"0.31"
129,"2019-03-04 01:14:23 GMT+0300","83779673528","CALL","8180.124","8184.744",0.35,0.66,"0.31"
130,"2019-03-04 01:19:27 GMT+0300","83780135648","PUT","8184.676","8186.699",0.35,"0.00","-0.35"
131,"2019-03-04 01:24:32 GMT+0300","83780599928","CALL","8186.540","8190.561","0.70",1.36,"0.66"
132,"2019-03-04 01:29:38 GMT+0300","83781089908","CALL","8190.315","8192.957",0.35,0.66,"0.31"
133,"2019-03-04 01:34:41 GMT+0300","83781568008","CALL","8193.084","8190.820",0.35,"0.00","-0.35"
134,"2019-03-04 01:39:46 GMT+0300","83782047588","CALL","8191.480","8191.586","0.70",1.36,"0.66"
135,"2019-03-04 01:44:50 GMT+0300","83782513288","PUT","8191.133","8193.064",0.35,"0.00","-0.35"
136,"2019-03-04 01:49:56 GMT+0300","83782989648","PUT","8193.407","8197.923","0.70","0.00","-0.70"
137,"2019-03-04 01:55:02 GMT+0300","83783465168","CALL","8197.384","8199.311","1.40",2.72,"1.32"
138,"2019-03-04 02:00:08 GMT+0300","83783938588","CALL","8199.507","8197.507",0.35,"0.00","-0.35"
139,"2019-03-04 02:05:16 GMT+0300","83784428488","PUT","8197.680","8198.686","0.70","0.00","-0.70"
140,"2019-03-04 02:10:22 GMT+0300","83784900928","CALL","8197.885","8198.170","1.40",2.72,"1.32"
141,"2019-03-04 02:15:28 GMT+0300","83785370068","CALL","8198.702","8196.956",0.35,"0.00","-0.35"
142,"2019-03-04 02:20:36 GMT+0300","83785837588","CALL","8197.116","8197.319","0.70",1.36,"0.66"
143,"2019-03-04 02:25:44 GMT+0300","83786298408","PUT","8197.231","8194.086",0.35,0.66,"0.31"
144,"2019-03-04 02:30:47 GMT+0300","83786745828","CALL","8194.433","8194.767",0.35,0.66,"0.31"
145,"2019-03-04 02:35:50 GMT+0300","83787190668","PUT","8194.628","8194.226",0.35,0.66,"0.31"
146,"2019-03-04 02:40:53 GMT+0300","83787633708","CALL","8194.116","8194.205",0.35,0.66,"0.31"
147,"2019-03-04 02:45:56 GMT+0300","83788084888","PUT","8194.131","8195.975",0.35,"0.00","-0.35"
148,"2019-03-04 02:51:02 GMT+0300","83788552728","CALL","8196.402","8194.633","0.70","0.00","-0.70"
149,"2019-03-04 02:56:08 GMT+0300","83788996248","CALL","8194.770","8194.175","1.40","0.00","-1.40"
150,"2019-03-05 03:01:16 GMT+0300","83789435488","PUT","8193.615","8194.246","2.80","0.00","-2.80"
151,"2019-03-05 03:06:22 GMT+0300","83789873108","PUT","8194.014","8194.974","5.60","0.00","-5.60"
152,"2019-03-05 03:11:28 GMT+0300","83790345848","CALL","8194.825","8196.547","11.20",21.75,"10.55"
153,"2019-03-05 03:16:34 GMT+0300","83790816328","PUT","8196.030","8191.639",0.35,0.66,"0.31"
154,"2019-03-05 03:21:38 GMT+0300","83791269428","PUT","8191.758","8191.162",0.35,0.66,"0.31"
155,"2019-03-05 03:26:41 GMT+0300","83791723408","PUT","8191.282","8187.858",0.35,0.66,"0.31"
156,"2019-03-05 03:31:45 GMT+0300","83792179008","PUT","8188.212","8188.368",0.35,"0.00","-0.35"
157,"2019-03-05 03:36:54 GMT+0300","83792651848","CALL","8188.488","8185.634","0.70","0.00","-0.70"
158,"2019-03-05 03:42:00 GMT+0300","83793124188","PUT","8184.938","8184.221","1.40",2.72,"1.32"
159,"2019-03-05 03:47:06 GMT+0300","83793592728","CALL","8184.154","8188.317",0.35,0.66,"0.31"
160,"2019-03-05 03:52:09 GMT+0300","83794068608","CALL","8187.971","8188.491",0.35,0.66,"0.31"
161,"2019-03-05 03:57:13 GMT+0300","83794549528","CALL","8189.013","8192.802",0.35,0.66,"0.31"
162,"2019-03-05 04:02:18 GMT+0300","83795039448","CALL","8193.427","8192.183",0.35,"0.00","-0.35"
163,"2019-03-05 04:07:24 GMT+0300","83795509288","CALL","8191.888","8194.308","0.70",1.36,"0.66"
164,"2019-03-05 04:12:31 GMT+0300","83795968948","CALL","8194.105","8193.180",0.35,"0.00","-0.35"
165,"2019-03-05 04:17:36 GMT+0300","83796443948","CALL","8193.410","8191.570","0.70","0.00","-0.70"
166,"2019-03-05 04:22:42 GMT+0300","83796938508","PUT","8190.842","8190.521","1.40",2.72,"1.32"
167,"2019-03-05 04:27:50 GMT+0300","83797445248","PUT","8190.221","8191.976",0.35,"0.00","-0.35"
168,"2019-03-05 04:32:56 GMT+0300","83797951368","CALL","8192.548","8193.620","0.70",1.36,"0.66"
169,"2019-03-05 04:38:02 GMT+0300","83798456888","PUT","8193.452","8189.988",0.35,0.66,"0.31"
170,"2019-03-05 04:43:06 GMT+0300","83798967908","PUT","8190.079","8188.505",0.35,0.66,"0.31"
171,"2019-03-05 04:48:10 GMT+0300","83799481948","PUT","8188.880","8186.288",0.35,0.66,"0.31"
172,"2019-03-05 04:53:14 GMT+0300","83799984508","PUT","8186.351","8190.481",0.35,"0.00","-0.35"
173,"2019-03-05 04:58:23 GMT+0300","83800508648","PUT","8190.199","8193.899","0.70","0.00","-0.70"
174,"2019-03-05 05:03:28 GMT+0300","83801032888","CALL","8194.072","8194.010","1.40","0.00","-1.40"
175,"2019-03-05 05:08:36 GMT+0300","83801554668","CALL","8194.148","8197.873","2.80",5.44,"2.64"
176,"2019-03-05 05:13:42 GMT+0300","83802068228","CALL","8197.927","8200.695",0.35,0.66,"0.31"
177,"2019-03-05 05:18:46 GMT+0300","83802574908","CALL","8201.186","8198.571",0.35,"0.00","-0.35"
178,"2019-03-05 05:23:53 GMT+0300","83803085168","CALL","8198.792","8198.140","0.70","0.00","-0.70"
179,"2019-03-05 05:28:58 GMT+0300","83803596488","CALL","8197.304","8199.649","1.40",2.72,"1.32"
180,"2019-03-05 05:34:04 GMT+0300","83804109068","PUT","8199.558","8204.407",0.35,"0.00","-0.35"
181,"2019-03-05 05:39:10 GMT+0300","83804603728","CALL","8204.630","8207.517","0.70",1.36,"0.66"
182,"2019-03-05 05:44:16 GMT+0300","83805097748","CALL","8207.860","8209.812",0.35,0.66,"0.31"
183,"2019-03-05 05:49:21 GMT+0300","83805599748","CALL","8210.415","8213.129",0.35,0.66,"0.31"
184,"2019-03-05 05:54:28 GMT+0300","83806101168","CALL","8213.449","8211.299",0.35,"0.00","-0.35"
185,"2019-03-05 05:59:34 GMT+0300","83806599148","CALL","8211.444","8213.972","0.70",1.36,"0.66"
186,"2019-03-05 06:04:40 GMT+0300","83807118528","PUT","8215.208","8217.045",0.35,"0.00","-0.35"
187,"2019-03-05 06:09:46 GMT+0300","83807614228","CALL","8216.752","8216.333","0.70","0.00","-0.70"
188,"2019-03-05 06:14:52 GMT+0300","83808106728","CALL","8215.891","8214.832","1.40","0.00","-1.40"
189,"2019-03-05 06:19:56 GMT+0300","83808589028","PUT","8215.459","8213.740","2.80",5.44,"2.64"
190,"2019-03-05 06:25:02 GMT+0300","83809091568","PUT","8213.090","8214.778",0.35,"0.00","-0.35"
191,"2019-03-05 06:30:10 GMT+0300","83809599528","CALL","8215.669","8215.456","0.70","0.00","-0.70"
192,"2019-03-05 06:35:18 GMT+0300","83810093528","CALL","8215.905","8216.628","1.40",2.72,"1.32"
193,"2019-03-05 06:40:22 GMT+0300","83810554908","CALL","8217.506","8220.059",0.35,0.66,"0.31"
194,"2019-03-05 06:45:25 GMT+0300","83811034168","CALL","8220.257","8223.896",0.35,0.66,"0.31"
195,"2019-03-05 06:50:29 GMT+0300","83811517588","CALL","8223.756","8222.472",0.35,"0.00","-0.35"
196,"2019-03-05 06:55:34 GMT+0300","83812002148","PUT","8222.373","8223.233","0.70","0.00","-0.70"
197,"2019-03-05 07:00:40 GMT+0300","83812491128","CALL","8222.974","8220.995","1.40","0.00","-1.40"
198,"2019-03-05 07:05:46 GMT+0300","83812993268","PUT","8221.514","8223.075","2.80","0.00","-2.80"
199,"2019-03-05 07:10:54 GMT+0300","83813492368","CALL","8222.225","8219.164","5.60","0.00","-5.60"
200,"2019-03-05 07:16:00 GMT+0300","83813992908","PUT","8218.820","8217.339","11.20",21.74,"10.54"
201,"2019-03-05 07:21:06 GMT+0300","83814480568","PUT","8217.385","8215.104",0.35,0.66,"0.31"
202,"2019-03-05 07:26:11 GMT+0300","83814967668","PUT","8214.997","8218.906",0.35,"0.00","-0.35"
203,"2019-03-05 07:31:16 GMT+0300","83815477048","CALL","8218.702","8219.586","0.70",1.36,"0.66"
204,"2019-03-05 07:36:22 GMT+0300","83815968048","CALL","8219.400","8217.943",0.35,"0.00","-0.35"
205,"2019-03-05 07:41:28 GMT+0300","83816439488","CALL","8217.541","8217.275","0.70","0.00","-0.70"
206,"2019-03-05 07:46:34 GMT+0300","83816920248","PUT","8217.355","8216.445","1.40",2.72,"1.32"
207,"2019-03-05 07:51:40 GMT+0300","83817388928","PUT","8216.465","8217.244",0.35,"0.00","-0.35"
208,"2019-03-05 07:56:46 GMT+0300","83817858728","CALL","8216.655","8215.238","0.70","0.00","-0.70"
209,"2019-03-05 08:01:52 GMT+0300","83818329628","PUT","8215.422","8216.966","1.40","0.00","-1.40"
210,"2019-03-05 08:06:58 GMT+0300","83818801348","CALL","8216.783","8212.835","2.80","0.00","-2.80"
211,"2019-03-05 08:12:04 GMT+0300","83819245888","PUT","8211.838","8208.685","5.60",10.87,"5.27"
212,"2019-03-05 08:17:10 GMT+0300","83819691448","PUT","8208.342","8203.079",0.35,0.66,"0.31"
213,"2019-03-05 08:22:15 GMT+0300","83820142288","PUT","8203.003","8204.728",0.35,"0.00","-0.35"
214,"2019-03-05 08:27:20 GMT+0300","83820600848","PUT","8204.590","8205.012","0.70","0.00","-0.70"
215,"2019-03-05 08:32:26 GMT+0300","83821068948","CALL","8205.123","8208.572","1.40",2.72,"1.32"
216,"2019-03-05 08:37:32 GMT+0300","83821544308","PUT","8208.880","8213.318",0.35,"0.00","-0.35"
217,"2019-03-05 08:42:38 GMT+0300","83822020848","PUT","8212.642","8211.663","0.70",1.36,"0.66"
218,"2019-03-05 08:47:44 GMT+0300","83822503028","CALL","8212.567","8211.668",0.35,"0.00","-0.35"
219,"2019-03-05 08:52:50 GMT+0300","83822983208","CALL","8212.139","8213.942","0.70",1.36,"0.66"
220,"2019-03-05 08:57:56 GMT+0300","83823467348","CALL","8213.990","8212.191",0.35,"0.00","-0.35"
221,"2019-03-05 09:03:02 GMT+0300","83823939808","PUT","8212.683","8212.702","0.70","0.00","-0.70"
222,"2019-03-05 09:08:08 GMT+0300","83824386788","PUT","8212.881","8212.337","1.40",2.72,"1.32"
223,"2019-03-05 09:13:14 GMT+0300","83824833108","CALL","8212.781","8215.660",0.35,0.66,"0.31"
224,"2019-03-05 09:18:17 GMT+0300","83825277428","CALL","8215.041","8216.108",0.35,0.66,"0.31"
225,"2019-03-05 09:23:20 GMT+0300","83825709708","PUT","8215.897","8215.259",0.35,0.66,"0.31"
226,"2019-03-05 09:28:23 GMT+0300","83826151848","CALL","8215.483","8218.956",0.35,0.66,"0.31"
227,"2019-03-05 09:33:27 GMT+0300","83826608928","CALL","8219.475","8218.417",0.35,"0.00","-0.35"
228,"2019-03-05 09:38:34 GMT+0300","83827064288","CALL","8217.737","8219.154","0.70",1.36,"0.66"
229,"2019-03-05 09:43:38 GMT+0300","83827523688","PUT","8218.863","8212.615",0.35,0.66,"0.31"
230,"2019-03-05 09:48:44 GMT+0300","83827984688","PUT","8212.523","8211.043",0.35,0.66,"0.31"
231,"2019-03-05 09:53:47 GMT+0300","83828435368","PUT","8211.023","8213.657",0.35,"0.00","-0.35"
232,"2019-03-05 09:58:52 GMT+0300","83828901148","PUT","8213.853","8214.066","0.70","0.00","-0.70"
233,"2019-03-05 10:03:58 GMT+0300","83829382628","CALL","8213.693","8212.687","1.40","0.00","-1.40"
234,"2019-03-05 10:09:04 GMT+0300","83829835888","PUT","8212.851","8212.520","2.80",5.44,"2.64"
235,"2019-03-05 10:14:10 GMT+0300","83830307348","CALL","8212.362","8213.030",0.35,0.66,"0.31"
236,"2019-03-05 10:19:13 GMT+0300","83830762828","PUT","8212.888","8216.709",0.35,"0.00","-0.35"
237,"2019-03-05 10:24:18 GMT+0300","83831231188","PUT","8217.239","8217.988","0.70","0.00","-0.70"
238,"2019-03-05 10:29:24 GMT+0300","83831713468","CALL","8217.543","8216.497","1.40","0.00","-1.40"
239,"2019-03-05 10:34:30 GMT+0300","83832197728","CALL","8216.582","8213.858","2.80","0.00","-2.80"
240,"2019-03-05 10:39:38 GMT+0300","83832710788","PUT","8214.296","8216.217","5.60","0.00","-5.60"
241,"2019-03-05 10:44:44 GMT+0300","83833182608","PUT","8216.352","8213.227","11.20",21.74,"10.54"
242,"2019-03-05 10:49:52 GMT+0300","83833662328","CALL","8212.558","8214.329",0.35,0.66,"0.31"
243,"2019-03-05 10:54:56 GMT+0300","83834137728","PUT","8214.199","8211.118",0.35,0.66,"0.31"
244,"2019-03-05 10:59:59 GMT+0300","83834629428","CALL","8211.394","8207.668",0.35,"0.00","-0.35"
245,"2019-03-05 11:05:06 GMT+0300","83835129188","PUT","8208.245","8214.799","0.70","0.00","-0.70"
246,"2019-03-05 11:10:14 GMT+0300","83835619748","CALL","8215.975","8216.902","1.40",2.72,"1.32"
247,"2019-03-05 11:15:18 GMT+0300","83836108828","CALL","8216.659","8216.633",0.35,"0.00","-0.35"
248,"2019-03-05 11:20:24 GMT+0300","83836591328","CALL","8216.765","8221.835","0.70",1.36,"0.66"
